From	To
4896.SPCC1322.04-1	P78811
4896.SPCC1322.05c-1	O94544
4896.SPCC1322.06-1	O94545
4896.SPCC1322.08-1	O94547
4896.SPCC1322.09-1	O94548
4896.SPCC1322.11-1	O42867
4896.SPCC1322.12c-1	O94751
4896.SPCC1322.13-1	P15567
4896.SPCC1322.14c-1	P78810
4896.SPCC1322.15-1	Q9URT8
4896.SPCC1322.16-1	O94550
4896.SPCC1393.02c-1	O94714
4896.SPCC1393.03-1	O94715
4896.SPCC1393.06c-1	O94718
4896.SPCC1393.09c-1	O94721
4896.SPCC1393.11-1	O94723
4896.SPCC1393.12-1	O94724
4896.SPCC1393.13-1	O94725
4896.SPCC13B11.01-1	P00332
4896.SPCC1442.02-1	Q76PC4
4896.SPCC1442.04c-1	O94577
4896.SPCC1442.05c-1	O94578
4896.SPCC1442.06-1	O94579
4896.SPCC1442.07c-1	O94580
4896.SPCC1442.08c-1	O94581
4896.SPCC1442.09-1	O94582
4896.SPCC1442.10c-1	P37382
4896.SPCC1442.12-1	O94584
4896.SPCC1442.14c-1	O94586
4896.SPCC1442.16c-1	O74489
4896.SPCC1450.02-1	Q9Y7N0
4896.SPCC1450.03-1	Q9Y7N1
4896.SPCC1450.04-1	O74173
4896.SPCC1450.05c-1	Q9Y7N2
4896.SPCC1450.06c-1	Q9Y7N3
4896.SPCC1450.07c-1	Q9Y7N4
4896.SPCC1450.10c-1	Q9Y7N7
4896.SPCC1450.11c-1	P38938
4896.SPCC1450.12-1	Q9Y7N9
4896.SPCC1450.13c-1	Q9Y7P0
4896.SPCC1450.14c-1	Q9Y7P1
4896.SPCC1450.16c-1	Q9Y7P3
4896.SPCC1494.01-1	Q7LL04
4896.SPCC1494.03-1	O60077
4896.SPCC1494.04c-1	O60078
4896.SPCC1494.05c-1	O60079
4896.SPCC1494.06c-1	O60080
4896.SPCC1494.07-1	O60081
4896.SPCC1494.08c-1	O60082
4896.SPCC1494.09c-1	O60083
4896.SPCC1494.10-1	O74522
4896.SPCC14G10.01-1	O74414
4896.SPCC14G10.03c-1	O74416
4896.SPCC14G10.04-1	O74417
4896.SPCC1529.01-1	Q9USN4
4896.SPCC1620.01c-1	O94408
4896.SPCC1620.05-1	O94412
4896.SPCC1620.06c-1	O94413
4896.SPCC1620.08-1	O94415
4896.SPCC1620.09c-1	O94416
4896.SPCC1620.10-1	O94417
4896.SPCC1620.11-1	O94418
4896.SPCC1620.12c-1	O94419
4896.SPCC1620.14c-1	O94421
4896.SPCC162.01c-1	O74418
4896.SPCC162.02c-1	O74419
4896.SPCC162.03-1	O74628
4896.SPCC162.05-1	O74421
4896.SPCC162.06c-1	O74422
4896.SPCC162.07-1	O74423
4896.SPCC162.08c-1	O74424
4896.SPCC162.09c-1	Q10283
4896.SPCC162.11c-1	O74427
4896.SPCC162.12-1	O74428
4896.SPCC1672.01-1	O14059
4896.SPCC1672.02c-1	P40847
4896.SPCC1672.03c-1	O14057
4896.SPCC1672.04c-1	O14056
4896.SPCC1672.05c-1	O14055
4896.SPCC1672.06c-1	O74429
4896.SPCC1672.07-1	O14053
4896.SPCC1672.08c-1	P79011
4896.SPCC1672.10-1	O94244
4896.SPCC1672.11c-1	O74431
4896.SPCC1672.12c-1	O74432
4896.SPCC1682.01-1	O74433
4896.SPCC1682.02c-1	P30666
4896.SPCC1682.04-1	O74435
4896.SPCC1682.05c-1	O74436
4896.SPCC1682.07-1	O74995
4896.SPCC1682.08c-1	O74438
4896.SPCC1682.09c-1	O74439
4896.SPCC1682.10-1	O74440
4896.SPCC1682.12c-1	O74442
4896.SPCC1682.14-1	O42699
4896.SPCC1682.16-1	O74445
4896.SPCC16A11.02-1	Q9USN3
4896.SPCC16A11.05c-1	P87215
4896.SPCC16A11.07-1	Q9USM9
4896.SPCC16A11.08-1	Q9USM8
4896.SPCC16A11.09c-1	Q9USM7
4896.SPCC16A11.10c-1	Q9USM6
4896.SPCC16A11.12c-1	Q9USM5
4896.SPCC16A11.13-1	Q9USM4
4896.SPCC16A11.14-1	Q9USM3
4896.SPCC16A11.15c-1	Q9USM2
4896.SPCC16A11.16c-1	Q9USM1
4896.SPCC16A11.17-1	P29458
4896.SPCC16C4.01-1	O74446
4896.SPCC16C4.02c-1	O74447
4896.SPCC16C4.03-1	O74448
4896.SPCC16C4.05-1	O74450
4896.SPCC16C4.07-1	O74452
4896.SPCC16C4.08c-1	O74453
4896.SPCC16C4.09-1	O74454
4896.SPCC16C4.10-1	O74455
4896.SPCC16C4.11-1	O74456
4896.SPCC16C4.12-1	O74457
4896.SPCC16C4.14c-1	O74458
4896.SPCC16C4.15-1	Q9Y7P4
4896.SPCC16C4.16c-1	O74460
4896.SPCC16C4.18c-1	O74462
4896.SPCC16C4.20c-1	Q9P7Z9
4896.SPCC1739.01-1	O74463
4896.SPCC1739.02c-1	O74464
4896.SPCC1739.05-1	O74467
4896.SPCC1739.06c-1	O74468
4896.SPCC1739.07-1	O74469
4896.SPCC1739.08c-1	O74470
4896.SPCC1739.09c-1	O74471
4896.SPCC1739.10-1	O74472
4896.SPCC1739.11c-1	O74473
4896.SPCC1739.12-1	P36614
4896.SPCC1739.13-1	O59855
4896.SPCC1739.14-1	O14310
4896.SPCC1753.01c-1	Q92373
4896.SPCC1753.04-1	O94505
4896.SPCC1795.02c-1	O59768
4896.SPCC1795.03-1	P87041
4896.SPCC1795.04c-1	O59770
4896.SPCC1795.05c-1	O59771
4896.SPCC1795.07-1	O59772
4896.SPCC1795.08c-1	O59773
4896.SPCC1795.10c-1	Q1MTR8
4896.SPCC1795.11-1	O13370
4896.SPCC18.03-1	O74853
4896.SPCC18.04-1	O74854
4896.SPCC18.05c-1	O74855
4896.SPCC18.06c-1	O74856
4896.SPCC18.07-1	O74857
4896.SPCC18.08-1	O74858
4896.SPCC18.09c-1	O74859
4896.SPCC18.11c-1	O74861
4896.SPCC18.12c-1	O74862
4896.SPCC18.13-1	O74863
4896.SPCC18.14c-1	O74864
4896.SPCC18.16c-1	O74866
4896.SPCC18.17c-1	O74867
4896.SPCC18.18c-1	O94552
4896.SPCC1827.01c-1	O74974
4896.SPCC1827.02c-1	O74975
4896.SPCC1827.03c-1	O74976
4896.SPCC1827.04-1	O74977
4896.SPCC1827.05c-1	O74978
4896.SPCC1827.06c-1	P78780
4896.SPCC1827.07c-1	Q9UU86
4896.SPCC1840.01c-1	O75002
4896.SPCC1840.02c-1	O74475
4896.SPCC1840.03-1	O74476
4896.SPCC1840.04-1	O74477
4896.SPCC1840.05c-1	O74478
4896.SPCC1840.06-1	O74479
4896.SPCC1840.08c-1	O74481
4896.SPCC1840.09-1	O74482
4896.SPCC1840.10-1	O74483
4896.SPCC1840.11-1	O59821
4896.SPCC188.02-1	Q10428
4896.SPCC188.03-1	Q10429
4896.SPCC188.04c-1	Q10430
4896.SPCC188.06c-1	P21565
4896.SPCC188.07-1	Q10432
4896.SPCC188.08c-1	Q09879
4896.SPCC18B5.01c-1	P41820
4896.SPCC18B5.04-1	Q9USL7
4896.SPCC18B5.05c-1	Q9USL6
4896.SPCC18B5.06-1	Q9USL5
4896.SPCC18B5.07c-1	Q9USL4
4896.SPCC18B5.08c-1	Q9USL3
4896.SPCC18B5.10c-1	Q9USL1
4896.SPCC18B5.11c-1	Q09170
4896.SPCC1902.01-1	Q10280
4896.SPCC1902.02-1	Q9Y7P6
4896.SPCC1906.01-1	O74484
4896.SPCC1906.02c-1	O74485
4896.SPCC191.01-1	O94733
4896.SPCC191.02c-1	P78773
4896.SPCC191.05c-1	Q9Y7P9
4896.SPCC191.07-1	P00046
4896.SPCC191.08-1	Q9Y7Q1
4896.SPCC191.11-1	O59852
4896.SPCC1919.01-1	Q9UU87
4896.SPCC1919.02-1	O94472
4896.SPCC1919.03c-1	P78789
4896.SPCC1919.05-1	O94474
4896.SPCC1919.09-1	O94476
4896.SPCC1919.10c-1	O94477
4896.SPCC1919.12c-1	O94479
4896.SPCC1919.14c-1	O94481
4896.SPCC1919.15-1	Q1MTQ0
4896.SPCC23B6.01c-1	Q9UUA1
4896.SPCC24B10.02c-1	Q9P7K3
4896.SPCC24B10.04-1	Q9P7K1
4896.SPCC24B10.05-1	Q9P7K0
4896.SPCC24B10.07-1	Q9P7J8
4896.SPCC24B10.08c-1	Q9P7J7
4896.SPCC24B10.09-1	Q9P7J6
4896.SPCC24B10.10c-1	Q9P7J5
4896.SPCC24B10.11c-1	Q9P7J4
4896.SPCC24B10.12-1	Q9P7J3
4896.SPCC24B10.15-1	Q9P7J1
4896.SPCC24B10.17-1	Q9P7I9
4896.SPCC24B10.20-1	Q9P7I6
4896.SPCC24B10.21-1	P07669
4896.SPCC285.03-1	Q76PD3
4896.SPCC285.04-1	O74492
4896.SPCC285.05-1	O74493
4896.SPCC285.08-1	O74496
4896.SPCC285.09c-1	P36599
4896.SPCC285.11-1	O74498
4896.SPCC285.12-1	O74499
4896.SPCC285.13c-1	O74500
4896.SPCC285.14-1	O74501
4896.SPCC285.15c-1	Q10421
4896.SPCC285.16c-1	O74502
4896.SPCC285.17-1	O74503
4896.SPCC290.02-1	O94553
4896.SPCC290.03c-1	P78847
4896.SPCC297.03-1	P50526
4896.SPCC306.02c-1	Q9UUN5
4896.SPCC306.03c-1	Q9Y7R3
4896.SPCC306.04c-1	Q9Y7R4
4896.SPCC306.05c-1	Q9Y7R5
4896.SPCC306.07c-1	Q9Y7R7
4896.SPCC306.08c-1	Q9Y7R8
4896.SPCC306.09c-1	P36621
4896.SPCC31H12.03c-1	O74871
4896.SPCC31H12.04c-1	O75000
4896.SPCC31H12.05c-1	P23880
4896.SPCC31H12.07-1	O74873
4896.SPCC31H12.08c-1	O74874
4896.SPCC320.03-1	O59780
4896.SPCC320.05-1	O59782
4896.SPCC320.08-1	O59785
4896.SPCC320.09-1	O59786
4896.SPCC320.10-1	O59787
4896.SPCC320.11c-1	Q1MTQ9
4896.SPCC320.13c-1	O59790
4896.SPCC320.14-1	O59791
4896.SPCC330.05c-1	P14965
4896.SPCC330.06c-1	O14313
4896.SPCC330.07c-1	Q12519
4896.SPCC330.08-1	O74878
4896.SPCC330.09-1	O74879
4896.SPCC330.10-1	O74880
4896.SPCC330.12c-1	O74882
4896.SPCC330.13-1	O74883
4896.SPCC330.14c-1	O74884
4896.SPCC338.04-1	O74982
4896.SPCC338.05c-1	O74983
4896.SPCC338.06c-1	O74984
4896.SPCC338.07c-1	O74985
4896.SPCC338.10c-1	O74988
4896.SPCC338.11c-1	P40389
4896.SPCC338.12-1	O74989
4896.SPCC338.13-1	O74990
4896.SPCC338.14-1	P78825
4896.SPCC338.15-1	O59866
4896.SPCC338.17c-1	P30776
4896.SPCC364.01-1	O59792
4896.SPCC364.02c-1	O59793
4896.SPCC364.03-1	O59794
4896.SPCC364.04c-1	O59795
4896.SPCC364.06-1	O59797
4896.SPCC364.07-1	P87228
4896.SPCC417.05c-1	O94486
4896.SPCC417.07c-1	O94488
4896.SPCC417.08-1	O94489
4896.SPCC417.10-1	O94491
4896.SPCC417.12-1	O94493
4896.SPCC4B3.01-1	Q9USJ1
4896.SPCC4B3.03c-1	Q9USJ3
4896.SPCC4B3.04c-1	Q9USJ4
4896.SPCC4B3.05c-1	Q9USJ5
4896.SPCC4B3.06c-1	Q9USJ6
4896.SPCC4B3.07-1	Q9USJ7
4896.SPCC4B3.08-1	Q9USJ8
4896.SPCC4B3.09c-1	Q9USJ9
4896.SPCC4B3.10c-1	Q9USK0
4896.SPCC4B3.14-1	Q9USK4
4896.SPCC4B3.15-1	P78953
4896.SPCC4B3.16-1	Q9USK5
4896.SPCC4B3.17-1	Q9USK6
4896.SPCC4B3.18-1	Q9USK7
4896.SPCC4F11.02-1	P40371
4896.SPCC4G3.02-1	P49776
4896.SPCC4G3.04c-1	P87230
4896.SPCC4G3.08-1	Q12706
4896.SPCC4G3.12c-1	P87237
4896.SPCC4G3.13c-1	P87238
4896.SPCC4G3.14-1	P87239
4896.SPCC4G3.15c-1	P87240
4896.SPCC4G3.16-1	P87241
4896.SPCC4G3.17-1	P87242
4896.SPCC4G3.18-1	P87243
4896.SPCC548.04-1	Q9P3U9
4896.SPCC548.06c-1	Q9P3U7
4896.SPCC550.01c-1	O59799
4896.SPCC550.02c-1	O59800
4896.SPCC550.03c-1	O59801
4896.SPCC550.05-1	Q53EK2
4896.SPCC550.06c-1	O59804
4896.SPCC550.07-1	O59805
4896.SPCC550.09-1	O59807
4896.SPCC550.10-1	O59808
4896.SPCC550.11-1	O59809
4896.SPCC550.14-1	O59810
4896.SPCC550.15c-1	O59811
4896.SPCC553.02-1	O74940
4896.SPCC553.03-1	O74941
4896.SPCC553.04-1	O74942
4896.SPCC553.06-1	O74943
4896.SPCC553.08c-1	O74945
4896.SPCC553.09c-1	O74946
4896.SPCC553.11c-1	O74948
4896.SPCC569.07-1	Q9Y7S6
4896.SPCC569.08c-1	Q9UUK7
4896.SPCC576.01c-1	O74885
4896.SPCC576.02-1	O74886
4896.SPCC576.03c-1	O74887
4896.SPCC576.04-1	O74888
4896.SPCC576.05-1	O74889
4896.SPCC576.06c-1	O74890
4896.SPCC576.07-1	O74891
4896.SPCC576.08c-1	O74892
4896.SPCC576.09-1	O74893
4896.SPCC576.10c-1	O74894
4896.SPCC576.11-1	O74895
4896.SPCC576.12c-1	O74896
4896.SPCC576.13-1	O74897
4896.SPCC576.14-1	O74898
4896.SPCC576.15c-1	Q12701
4896.SPCC584.01c-1	Q09878
4896.SPCC584.04-1	O74718
4896.SPCC584.05-1	O94590
4896.SPCC584.11c-1	Q09885
4896.SPCC584.15c-1	Q09889
4896.SPCC594.01-1	O74504
4896.SPCC594.02c-1	O74505
4896.SPCC594.05c-1	O74508
4896.SPCC594.06c-1	O74509
4896.SPCC5E4.03c-1	O13282
4896.SPCC5E4.04-1	P18296
4896.SPCC5E4.05c-1	O94305
4896.SPCC5E4.06-1	P53692
4896.SPCC5E4.07-1	P36585
4896.SPCC61.01c-1	O94607
4896.SPCC61.02-1	O14311
4896.SPCC61.03-1	O94347
4896.SPCC613.03-1	O74903
4896.SPCC613.04c-1	O74994
4896.SPCC613.05c-1	O74904
4896.SPCC613.06-1	O74905
4896.SPCC613.07-1	O74906
4896.SPCC613.08-1	O74907
4896.SPCC613.10-1	P78761
4896.SPCC613.11c-1	O74909
4896.SPCC622.08c-1	P04909
4896.SPCC622.09-1	P04913
4896.SPCC622.10c-1	O94598
4896.SPCC622.11-1	O94599
4896.SPCC622.12c-1	P78804
4896.SPCC622.13c-1	O94600
4896.SPCC622.14-1	O94601
4896.SPCC622.15c-1	O94602
4896.SPCC622.18-1	P79071
4896.SPCC622.19-1	O94606
4896.SPCC63.02c-1	Q9Y7S9
4896.SPCC63.03-1	Q9Y7T0
4896.SPCC63.05-1	Q9Y7T1
4896.SPCC63.07-1	Q9Y7T3
4896.SPCC63.08c-1	Q9Y7T4
4896.SPCC63.11-1	Q9Y7T7
4896.SPCC63.12c-1	Q9Y7T8
4896.SPCC63.13-1	Q9Y7T9
4896.SPCC63.14-1	Q9Y7U0
4896.SPCC645.02-1	Q9Y7U3
4896.SPCC645.03c-1	P78859
4896.SPCC645.05c-1	Q9USI6
4896.SPCC645.06c-1	Q9Y7U5
4896.SPCC645.07-1	Q9Y7U6
4896.SPCC645.08c-1	Q9Y7U7
4896.SPCC645.10-1	Q9Y7U9
4896.SPCC645.14c-1	Q9USI5
4896.SPCC663.01c-1	O74511
4896.SPCC663.02-1	O74512
4896.SPCC663.03-1	P36619
4896.SPCC663.04-1	P05767
4896.SPCC663.05c-1	O74515
4896.SPCC663.06c-1	Q7Z9I4
4896.SPCC663.08c-1	Q7Z9I3
4896.SPCC663.09c-1	Q7Z9I2
4896.SPCC663.10-1	O74516
4896.SPCC663.13c-1	O74519
4896.SPCC663.15c-1	O74521
4896.SPCC70.02c-1	O74523
4896.SPCC70.03c-1	O74524
4896.SPCC70.05c-1	O74526
4896.SPCC70.06-1	Q9USI4
4896.SPCC70.07c-1	P36590
4896.SPCC70.08c-1	O74529
4896.SPCC736.03c-1	O74952
4896.SPCC736.04c-1	Q09174
4896.SPCC736.06-1	O94242
4896.SPCC736.08-1	O74954
4896.SPCC736.09c-1	O74955
4896.SPCC736.10c-1	O74956
4896.SPCC736.11-1	O74957
4896.SPCC736.12c-1	O74958
4896.SPCC736.13-1	O74959
4896.SPCC736.14-1	Q09933
4896.SPCC736.15-1	O74960
4896.SPCC737.02c-1	O74533
4896.SPCC737.03c-1	O13681
4896.SPCC737.05-1	O13679
4896.SPCC737.06c-1	O94246
4896.SPCC737.07c-1	O94247
4896.SPCC737.08-1	O94248
4896.SPCC737.09c-1	Q02592
4896.SPCC74.01-1	O74534
4896.SPCC74.02c-1	O74535
4896.SPCC74.03c-1	O74536
4896.SPCC74.05-1	O74538
4896.SPCC74.06-1	O74539
4896.SPCC757.03c-1	O74914
4896.SPCC757.04-1	O74915
4896.SPCC757.05c-1	O74916
4896.SPCC757.07c-1	P55306
4896.SPCC757.08-1	O74918
4896.SPCC757.09c-1	O74919
4896.SPCC757.12-1	O74922
4896.SPCC757.13-1	O74923
4896.SPCC777.05-1	O74544
4896.SPCC777.06c-1	O74545
4896.SPCC777.07-1	O74546
4896.SPCC777.09c-1	O74548
4896.SPCC777.10c-1	O74549
4896.SPCC777.12c-1	O74551
4896.SPCC777.13-1	O74552
4896.SPCC777.15-1	O74553
4896.SPCC790.02-1	O74925
4896.SPCC790.03-1	O74926
4896.SPCC794.01c-1	O59812
4896.SPCC794.03-1	O59813
4896.SPCC794.06-1	O59815
4896.SPCC794.07-1	O59816
4896.SPCC794.08-1	O59817
4896.SPCC794.09c-1	P50522
4896.SPCC794.10-1	O59819
4896.SPCC794.11c-1	P78813
4896.SPCC794.12c-1	P40375
4896.SPCC825.01-1	Q9USH9
4896.SPCC825.02-1	Q9USH8
4896.SPCC825.03c-1	Q9USH7
4896.SPCC825.05c-1	Q9USH5
4896.SPCC830.03-1	Q9UU96
4896.SPCC830.06-1	Q9UU93
4896.SPCC830.07c-1	Q09912
4896.SPCC830.08c-1	Q9UU91
4896.SPCC830.10-1	Q9UU89
4896.SPCC830.11c-1	Q9UU88
4896.SPCC895.03c-1	O94530
4896.SPCC895.04c-1	O94531
4896.SPCC895.05-1	O94532
4896.SPCC895.06-1	O94533
4896.SPCC895.07-1	O94534
4896.SPCC962.01-1	O14065
4896.SPCC962.03c-1	O14063
4896.SPCC962.04-1	O14062
4896.SPCC962.06c-1	O74555
4896.SPCC965.03-1	O59823
4896.SPCC965.04c-1	O59824
4896.SPCC965.06-1	O59826
4896.SPCC965.07c-1	O59827
4896.SPCC965.12-1	O59832
4896.SPCC965.13-1	O59833
4896.SPCC965.14c-1	O59834
4896.SPCC970.01-1	P36617
4896.SPCC970.03-1	O74557
4896.SPCC970.04c-1	O74558
4896.SPCC970.05-1	Q92365
4896.SPCC970.06-1	O74559
4896.SPCC970.08-1	O74561
4896.SPCC970.09-1	O74562
4896.SPCC970.10c-1	O74563
4896.SPCP1E11.02-1	Q9UU85
4896.SPCP1E11.04c-1	Q9UU83
4896.SPCP1E11.05c-1	Q9UU82
4896.SPCP1E11.06-1	Q9UU81
4896.SPCP1E11.07c-1	Q9UU80
4896.SPCP1E11.08-1	Q9UU79
4896.SPCP1E11.09c-1	Q9UU78
4896.SPCP1E11.10-1	Q9UU77
4896.SPCP1E11.11-1	Q9UU76
4896.SPCP25A2.03-1	Q9URT2
4896.SPCP31B10.06-1	Q9USG8
4896.SPCP31B10.07-1	O14460
4896.SPCP31B10.08c-1	Q9USG6
4896.SPCPB16A4.03c-1	O74928
4896.SPCPB16A4.04c-1	Q96WV1
4896.SPCPB16A4.05c-1	Q96WV0
4896.SPCPB1C11.01-1	Q9C0V1
4896.SPCPB1C11.03-1	Q9C0U9
4896.SPCPJ732.01-1	Q9C0U7
4896.SPCPJ732.02c-1	Q9C0U6
4896.SPMIT.01-1	P07657
4896.SPMIT.05-1	P05501
4896.SPMIT.11-1	P21534
4896.SPAC1071.07c-1	Q9UTQ6
4896.SPAC1071.08-1	O14317
4896.SPAC13G6.02c-1	Q09781
4896.SPAC13G6.07c-1	P05752
4896.SPAC13G7.02c-1	Q10265
4896.SPAC1751.02c-1	Q9US30
4896.SPAC1783.08c-1	Q9US22
4896.SPAC17A5.03-1	P40372
4896.SPAC17G6.06-1	O13784
4896.SPAC1805.11c-1	Q9UTG4
4896.SPAC19G12.06c-1	P04910
4896.SPAC20H4.07-1	Q9UUL2
4896.SPAC23A1.08c-1	O42846
4896.SPAC23A1.11-1	O42848
4896.SPAC23C11.05-1	P19117
4896.SPAC24H6.07-1	Q09757
4896.SPAC26H5.10c-1	P56289
4896.SPAC2C4.16c-1	O14049
4896.SPAC2F3.02-1	O14085
4896.SPAC31G5.17c-1	O14112
4896.SPAC328.10c-1	Q9P3T6
4896.SPAC3H5.10-1	P79015
4896.SPAC3H5.12c-1	P52822
4896.SPAC4G9.16c-1	Q10232
4896.SPAC644.15-1	P17476
4896.SPAC694.05c-1	P79009
4896.SPAC6G9.09c-1	Q92354
4896.SPAC750.08c-1	Q9P3E3
4896.SPAC959.07-1	Q9P4W9
4896.SPAC959.08-1	O42706
4896.SPAP7G5.05-1	Q9P769
4896.SPAPB17E12.05-1	P59289
4896.SPAPB17E12.13-1	Q8TFH1
4896.SPBC106.18-1	Q10330
4896.SPBC1105.05-1	Q9URU6
4896.SPBC1711.06-1	Q9P784
4896.SPBC1773.06c-1	O94564
4896.SPBC19C2.05-1	P08092
4896.SPBC19F8.08-1	P87158
4896.SPBC20F10.05-1	O42975
4896.SPBC21C3.13-1	P58234
4896.SPBC2D10.17-1	O74808
4896.SPBC2F12.04-1	O14339
4896.SPBC30D10.18c-1	O14363
4896.SPBC31E1.01c-1	O94649
4896.SPBC31F10.08-1	P87309
4896.SPBC31F10.10c-1	P87311
4896.SPBC32F12.11-1	P78958
4896.SPBC336.11-1	Q9UST3
4896.SPBC405.07-1	O94658
4896.SPBC56F2.02-1	P05734
4896.SPBC660.10-1	O94429
4896.SPBC685.07c-1	O14388
4896.SPBC776.11-1	P57728
4896.SPBC800.04c-1	Q9HGL8
4896.SPBC800.13-1	Q9HGK9
4896.SPBC839.15c-1	Q10119
4896.SPCC1020.01c-1	P28876
4896.SPCC1020.04c-1	P36595
4896.SPCC1223.15c-1	Q50HP3
4896.SPCC188.12-1	Q09883
4896.SPCC23B6.03c-1	O74630
4896.SPCC330.01c-1	P79051
4896.SPCC4E9.01c-1	Q92380
