#name: S.pyogenes(M1GAS), PaxDB integrated dataset
#score: 12.1
#weight: 
#description: integrated dataset: weighted average of 'S.pyogenes(M1GAS), PeptideAtlas,Feb,2007' (weighting 100%),'S.pyogenes(M1GAS), Okamoto,BMC_Microbiol,2011' (weighting 100%)<br/><b>Interaction consistency score</b>: 12.1&nbsp<b>Coverage</b>: 75%
#organ: WHOLE_ORGANISM
#integrated: true
#
#internal_id	string_external_id	abundance
#
1986396	160490.SPy_0756	1487.54486949008
1986397	160490.SPy_0757	92.0263642708175
1986398	160490.SPy_0758	2316.2451684323
1986399	160490.SPy_0759	199.026648612797
1986400	160490.SPy_0760	1544.96029883224
1986401	160490.SPy_0761	152.680660669985
1986403	160490.SPy_0763	222.977253590819
1986406	160490.SPy_0768	233.002848224786
1986407	160490.SPy_0769	299.105310151822
1986410	160490.SPy_0772	11.6005658551188
1986411	160490.SPy_0773	8.23557270727727
1986412	160490.SPy_0775	69.2848447593733
1986413	160490.SPy_0776	14.4081895757367
1986414	160490.SPy_0777	3.33090738832088
1986416	160490.SPy_0779	6388.10655002845
1986417	160490.SPy_0780	1218.0502535401
1986419	160490.SPy_0782	1562.90406346976
1986420	160490.SPy_0783	154.655164034963
1986421	160490.SPy_0784	336.586523470284
1986422	160490.SPy_0786	7.98166652745863
1986423	160490.SPy_0787	35.2599130484904
1986425	160490.SPy_0790	107.636684207278
1986427	160490.SPy_0792	76.8294923655152
1986428	160490.SPy_0793	46.3796865942603
1986430	160490.SPy_0796	23.8214545458669
1986433	160490.SPy_0799	124.92831562199
1986436	160490.SPy_0802	958.021636698584
1986438	160490.SPy_0804	2005.55572677905
1986439	160490.SPy_0805	6510.4108886458
1986440	160490.SPy_0806	11593.0940662114
1986441	160490.SPy_0807	169.617009294622
1986443	160490.SPy_0809	138.608005081897
1986444	160490.SPy_0810	47.9205609724506
1986445	160490.SPy_0811	1234.00362304367
1986446	160490.SPy_0813	123.804046652958
1986448	160490.SPy_0815	6.38185972593089
1986449	160490.SPy_0816	66.5542819542162
1986451	160490.SPy_0818	67.8060222538103
1986452	160490.SPy_0819	7961.36075072608
1986454	160490.SPy_0822	2352.948110005
1986457	160490.SPy_0827	60.7414375962278
1986458	160490.SPy_0830	418.924165667925
1986460	160490.SPy_0832	165.782517974775
1986461	160490.SPy_0833	361.657449455812
1986462	160490.SPy_0835	248.412126833155
1986463	160490.SPy_0836	860.0415625535
1986464	160490.SPy_0837	254.716680879933
1986465	160490.SPy_0838	53.9497155315303
1986466	160490.SPy_0839	1.0241466932293
1986467	160490.SPy_0840	10770.3414306519
1986468	160490.SPy_0841	347.861784724101
1986469	160490.SPy_0843	340.894152057976
1986470	160490.SPy_0844	361.457480307253
1986472	160490.SPy_0846	17.1787688930649
1986473	160490.SPy_0847	75.7532143187392
